time, act_r, act_thr, th_mo, th_bi
0.4872,0.291989,1.57126,0.624081,2.51843
0.4873,0.29202,1.57126,0.624164,2.51837
0.4874,0.29205,1.57127,0.624248,2.5183
0.4875,0.292081,1.57128,0.624332,2.51823
0.4876,0.292111,1.57129,0.624416,2.51816
0.4877,0.292142,1.5713,0.6245,2.5181
0.4878,0.292173,1.57131,0.624584,2.51803
0.4879,0.292204,1.57132,0.624669,2.51796
0.488,0.292235,1.57132,0.624753,2.51789
0.4881,0.292266,1.57133,0.624838,2.51783
0.4882,0.292297,1.57134,0.624923,2.51776
0.4883,0.292328,1.57135,0.625008,2.51769
0.4884,0.292359,1.57136,0.625093,2.51762
0.4885,0.29239,1.57137,0.625178,2.51755
0.4886,0.292421,1.57137,0.625264,2.51748
0.4887,0.292453,1.57138,0.625349,2.51742
0.4888,0.292484,1.57139,0.625435,2.51735
0.4889,0.292516,1.5714,0.625521,2.51728
0.489,0.292547,1.57141,0.625607,2.51721
0.4891,0.292579,1.57142,0.625693,2.51714
0.4892,0.29261,1.57142,0.625779,2.51707
0.4893,0.292642,1.57143,0.625866,2.517
0.4894,0.292674,1.57144,0.625952,2.51693
0.4895,0.292706,1.57145,0.626039,2.51686
0.4896,0.292737,1.57146,0.626126,2.51679
0.4897,0.292769,1.57146,0.626213,2.51672
0.4898,0.292801,1.57147,0.6263,2.51665
0.4899,0.292833,1.57148,0.626387,2.51658
0.49,0.292865,1.57149,0.626474,2.5165
0.4901,0.292898,1.5715,0.626562,2.51643
0.4902,0.29293,1.57151,0.62665,2.51636
0.4903,0.292962,1.57151,0.626737,2.51629
0.4904,0.292994,1.57152,0.626825,2.51622
0.4905,0.293027,1.57153,0.626913,2.51615
0.4906,0.293059,1.57154,0.627002,2.51607
0.4907,0.293092,1.57155,0.62709,2.516
0.4908,0.293124,1.57155,0.627178,2.51593
0.4909,0.293157,1.57156,0.627267,2.51586
0.491,0.29319,1.57157,0.627356,2.51579
0.4911,0.293222,1.57158,0.627445,2.51571
0.4912,0.293255,1.57159,0.627534,2.51564
0.4913,0.293288,1.57159,0.627623,2.51557
0.4914,0.293321,1.5716,0.627712,2.51549
0.4915,0.293354,1.57161,0.627801,2.51542
0.4916,0.293387,1.57162,0.627891,2.51535
0.4917,0.29342,1.57163,0.62798,2.51527
0.4918,0.293453,1.57163,0.62807,2.5152
0.4919,0.293486,1.57164,0.62816,2.51512
0.492,0.293519,1.57165,0.62825,2.51505
0.4921,0.293553,1.57166,0.62834,2.51498
0.4922,0.293586,1.57167,0.62843,2.5149
0.4923,0.293619,1.57167,0.62852,2.51483
0.4924,0.293653,1.57168,0.628611,2.51475
0.4925,0.293686,1.57169,0.628701,2.51468
0.4926,0.29372,1.5717,0.628792,2.5146
0.4927,0.293753,1.5717,0.628883,2.51453
0.4928,0.293787,1.57171,0.628974,2.51445
0.4929,0.293821,1.57172,0.629065,2.51438
0.493,0.293854,1.57173,0.629156,2.5143
0.4931,0.293888,1.57174,0.629247,2.51422
0.4932,0.293922,1.57174,0.629339,2.51415
0.4933,0.293956,1.57175,0.62943,2.51407
0.4934,0.29399,1.57176,0.629522,2.514
0.4935,0.294024,1.57177,0.629614,2.51392
0.4936,0.294058,1.57177,0.629705,2.51384
0.4937,0.294092,1.57178,0.629797,2.51377
0.4938,0.294126,1.57179,0.629889,2.51369
0.4939,0.294161,1.5718,0.629982,2.51361
0.494,0.294195,1.5718,0.630074,2.51354
0.4941,0.294229,1.57181,0.630166,2.51346
0.4942,0.294263,1.57182,0.630259,2.51338
0.4943,0.294298,1.57183,0.630351,2.5133
0.4944,0.294332,1.57183,0.630444,2.51322
0.4945,0.294367,1.57184,0.630537,2.51315
0.4946,0.294401,1.57185,0.63063,2.51307
0.4947,0.294436,1.57186,0.630723,2.51299
0.4948,0.294471,1.57186,0.630816,2.51291
0.4949,0.294505,1.57187,0.630909,2.51283
0.495,0.29454,1.57188,0.631002,2.51275
0.4951,0.294575,1.57189,0.631096,2.51268
0.4952,0.29461,1.57189,0.631189,2.5126
0.4953,0.294645,1.5719,0.631283,2.51252
0.4954,0.29468,1.57191,0.631377,2.51244
0.4955,0.294715,1.57191,0.631471,2.51236
0.4956,0.29475,1.57192,0.631564,2.51228
0.4957,0.294785,1.57193,0.631658,2.5122
0.4958,0.29482,1.57194,0.631753,2.51212
0.4959,0.294855,1.57194,0.631847,2.51204
0.496,0.29489,1.57195,0.631941,2.51196
0.4961,0.294926,1.57196,0.632036,2.51188
0.4962,0.294961,1.57196,0.63213,2.5118
0.4963,0.294996,1.57197,0.632225,2.51172
0.4964,0.295032,1.57198,0.632319,2.51164
0.4965,0.295067,1.57198,0.632414,2.51156
0.4966,0.295103,1.57199,0.632509,2.51147
0.4967,0.295138,1.572,0.632604,2.51139
0.4968,0.295174,1.57201,0.632699,2.51131
0.4969,0.29521,1.57201,0.632794,2.51123
0.497,0.295245,1.57202,0.63289,2.51115
0.4971,0.295281,1.57203,0.632985,2.51107
0.4972,0.295317,1.57203,0.63308,2.51098
0.4973,0.295353,1.57204,0.633176,2.5109
0.4974,0.295389,1.57205,0.633271,2.51082
0.4975,0.295424,1.57205,0.633367,2.51074
0.4976,0.29546,1.57206,0.633463,2.51066
0.4977,0.295496,1.57207,0.633559,2.51057
0.4978,0.295532,1.57207,0.633655,2.51049
0.4979,0.295569,1.57208,0.633751,2.51041
0.498,0.295605,1.57209,0.633847,2.51032
0.4981,0.295641,1.57209,0.633943,2.51024
0.4982,0.295677,1.5721,0.634039,2.51016
0.4983,0.295713,1.5721,0.634136,2.51007
0.4984,0.29575,1.57211,0.634232,2.50999
0.4985,0.295786,1.57212,0.634328,2.50991
0.4986,0.295822,1.57212,0.634425,2.50982
0.4987,0.295859,1.57213,0.634522,2.50974
0.4988,0.295895,1.57214,0.634619,2.50965
0.4989,0.295932,1.57214,0.634715,2.50957
0.499,0.295968,1.57215,0.634812,2.50949
0.4991,0.296005,1.57215,0.634909,2.5094
0.4992,0.296042,1.57216,0.635006,2.50932
0.4993,0.296078,1.57217,0.635103,2.50923
0.4994,0.296115,1.57217,0.635201,2.50915
0.4995,0.296152,1.57218,0.635298,2.50906
0.4996,0.296189,1.57219,0.635395,2.50898
0.4997,0.296225,1.57219,0.635493,2.50889
0.4998,0.296262,1.5722,0.63559,2.5088
0.4999,0.296299,1.5722,0.635688,2.50872
0.5,0.296336,1.57221,0.635785,2.50863
0.5001,0.296373,1.57222,0.635883,2.50855
0.5002,0.29641,1.57222,0.635981,2.50846
0.5003,0.296447,1.57223,0.636079,2.50837
0.5004,0.296484,1.57223,0.636177,2.50829
0.5005,0.296521,1.57224,0.636275,2.5082
0.5006,0.296559,1.57224,0.636373,2.50812
0.5007,0.296596,1.57225,0.636471,2.50803
0.5008,0.296633,1.57226,0.636569,2.50794
0.5009,0.29667,1.57226,0.636667,2.50785
0.501,0.296708,1.57227,0.636765,2.50777
0.5011,0.296745,1.57227,0.636864,2.50768
0.5012,0.296782,1.57228,0.636962,2.50759
0.5013,0.29682,1.57228,0.637061,2.5075
0.5014,0.296857,1.57229,0.637159,2.50742
0.5015,0.296895,1.57229,0.637258,2.50733
0.5016,0.296932,1.5723,0.637357,2.50724
0.5017,0.29697,1.5723,0.637455,2.50715
0.5018,0.297008,1.57231,0.637554,2.50707
0.5019,0.297045,1.57231,0.637653,2.50698
0.502,0.297083,1.57232,0.637752,2.50689
0.5021,0.297121,1.57233,0.637851,2.5068
0.5022,0.297158,1.57233,0.63795,2.50671
0.5023,0.297196,1.57234,0.638049,2.50662
0.5024,0.297234,1.57234,0.638148,2.50653
0.5025,0.297272,1.57235,0.638247,2.50644
0.5026,0.29731,1.57235,0.638347,2.50635
0.5027,0.297348,1.57236,0.638446,2.50627
0.5028,0.297386,1.57236,0.638545,2.50618
0.5029,0.297424,1.57237,0.638645,2.50609
0.503,0.297462,1.57237,0.638744,2.506
0.5031,0.2975,1.57238,0.638844,2.50591
0.5032,0.297538,1.57238,0.638943,2.50582
0.5033,0.297576,1.57238,0.639043,2.50573
0.5034,0.297614,1.57239,0.639142,2.50564
0.5035,0.297652,1.57239,0.639242,2.50555
0.5036,0.29769,1.5724,0.639342,2.50546
0.5037,0.297729,1.5724,0.639442,2.50537
0.5038,0.297767,1.57241,0.639542,2.50527
0.5039,0.297805,1.57241,0.639641,2.50518
0.504,0.297844,1.57242,0.639741,2.50509
0.5041,0.297882,1.57242,0.639841,2.505
0.5042,0.29792,1.57243,0.639941,2.50491
0.5043,0.297959,1.57243,0.640041,2.50482
0.5044,0.297997,1.57243,0.640142,2.50473
0.5045,0.298036,1.57244,0.640242,2.50464
0.5046,0.298074,1.57244,0.640342,2.50454
0.5047,0.298113,1.57245,0.640442,2.50445
0.5048,0.298151,1.57245,0.640542,2.50436
0.5049,0.29819,1.57246,0.640643,2.50427
0.505,0.298228,1.57246,0.640743,2.50418
0.5051,0.298267,1.57246,0.640844,2.50408
0.5052,0.298306,1.57247,0.640944,2.50399
0.5053,0.298344,1.57247,0.641044,2.5039
0.5054,0.298383,1.57248,0.641145,2.50381
0.5055,0.298422,1.57248,0.641246,2.50371
0.5056,0.298461,1.57248,0.641346,2.50362
0.5057,0.2985,1.57249,0.641447,2.50353
0.5058,0.298538,1.57249,0.641547,2.50344
0.5059,0.298577,1.5725,0.641648,2.50334
0.506,0.298616,1.5725,0.641749,2.50325
0.5061,0.298655,1.5725,0.64185,2.50316
0.5062,0.298694,1.57251,0.64195,2.50306
0.5063,0.298733,1.57251,0.642051,2.50297
0.5064,0.298772,1.57251,0.642152,2.50288
0.5065,0.298811,1.57252,0.642253,2.50278
0.5066,0.29885,1.57252,0.642354,2.50269
0.5067,0.298889,1.57252,0.642455,2.50259
0.5068,0.298928,1.57253,0.642556,2.5025
0.5069,0.298967,1.57253,0.642657,2.50241
0.507,0.299006,1.57253,0.642758,2.50231
0.5071,0.299046,1.57254,0.642859,2.50222
0.5072,0.299085,1.57254,0.64296,2.50212
0.5073,0.299124,1.57254,0.643061,2.50203
0.5074,0.299163,1.57255,0.643162,2.50193
0.5075,0.299202,1.57255,0.643263,2.50184
0.5076,0.299242,1.57255,0.643365,2.50174
0.5077,0.299281,1.57256,0.643466,2.50165
0.5078,0.29932,1.57256,0.643567,2.50155
0.5079,0.29936,1.57256,0.643668,2.50146
0.508,0.299399,1.57257,0.64377,2.50136
0.5081,0.299438,1.57257,0.643871,2.50127
0.5082,0.299478,1.57257,0.643972,2.50117
0.5083,0.299517,1.57257,0.644074,2.50108
0.5084,0.299557,1.57258,0.644175,2.50098
0.5085,0.299596,1.57258,0.644276,2.50088
0.5086,0.299636,1.57258,0.644378,2.50079
0.5087,0.299675,1.57259,0.644479,2.50069
0.5088,0.299715,1.57259,0.644581,2.5006
0.5089,0.299754,1.57259,0.644682,2.5005
0.509,0.299794,1.57259,0.644783,2.5004
0.5091,0.299833,1.5726,0.644885,2.50031
0.5092,0.299873,1.5726,0.644986,2.50021
0.5093,0.299913,1.5726,0.645088,2.50011
0.5094,0.299952,1.5726,0.645189,2.50002
0.5095,0.299992,1.57261,0.645291,2.49992
0.5096,0.300032,1.57261,0.645393,2.49982
0.5097,0.300071,1.57261,0.645494,2.49973
0.5098,0.300111,1.57261,0.645596,2.49963
0.5099,0.300151,1.57262,0.645697,2.49953
0.51,0.300191,1.57262,0.645799,2.49944
0.5101,0.30023,1.57262,0.6459,2.49934
0.5102,0.30027,1.57262,0.646002,2.49924
0.5103,0.30031,1.57262,0.646104,2.49914
0.5104,0.30035,1.57263,0.646205,2.49905
0.5105,0.30039,1.57263,0.646307,2.49895
0.5106,0.300429,1.57263,0.646409,2.49885
0.5107,0.300469,1.57263,0.64651,2.49875
0.5108,0.300509,1.57263,0.646612,2.49866
0.5109,0.300549,1.57264,0.646714,2.49856
0.511,0.300589,1.57264,0.646815,2.49846
0.5111,0.300629,1.57264,0.646917,2.49836
0.5112,0.300669,1.57264,0.647019,2.49826
0.5113,0.300709,1.57264,0.64712,2.49816
0.5114,0.300749,1.57264,0.647222,2.49807
0.5115,0.300789,1.57265,0.647324,2.49797
0.5116,0.300829,1.57265,0.647426,2.49787
0.5117,0.300869,1.57265,0.647527,2.49777
0.5118,0.300909,1.57265,0.647629,2.49767
0.5119,0.300949,1.57265,0.647731,2.49757
0.512,0.300989,1.57265,0.647832,2.49747
0.5121,0.301029,1.57265,0.647934,2.49738
0.5122,0.301069,1.57266,0.648036,2.49728
0.5123,0.301109,1.57266,0.648137,2.49718
0.5124,0.301149,1.57266,0.648239,2.49708
0.5125,0.301189,1.57266,0.648341,2.49698
0.5126,0.301229,1.57266,0.648442,2.49688
0.5127,0.301269,1.57266,0.648544,2.49678
0.5128,0.30131,1.57266,0.648646,2.49668
0.5129,0.30135,1.57266,0.648748,2.49658
0.513,0.30139,1.57267,0.648849,2.49648
0.5131,0.30143,1.57267,0.648951,2.49638
0.5132,0.30147,1.57267,0.649053,2.49628
0.5133,0.30151,1.57267,0.649154,2.49618
0.5134,0.301551,1.57267,0.649256,2.49608
0.5135,0.301591,1.57267,0.649357,2.49598
0.5136,0.301631,1.57267,0.649459,2.49588
0.5137,0.301671,1.57267,0.649561,2.49578
0.5138,0.301711,1.57267,0.649662,2.49568
0.5139,0.301752,1.57267,0.649764,2.49558
0.514,0.301792,1.57267,0.649865,2.49548
0.5141,0.301832,1.57267,0.649967,2.49538
0.5142,0.301872,1.57267,0.650069,2.49528
0.5143,0.301913,1.57268,0.65017,2.49518
0.5144,0.301953,1.57268,0.650272,2.49508
0.5145,0.301993,1.57268,0.650373,2.49498
0.5146,0.302033,1.57268,0.650475,2.49488
0.5147,0.302074,1.57268,0.650576,2.49478
0.5148,0.302114,1.57268,0.650678,2.49468
0.5149,0.302154,1.57268,0.650779,2.49458
0.515,0.302195,1.57268,0.650881,2.49447
0.5151,0.302235,1.57268,0.650982,2.49437
0.5152,0.302275,1.57268,0.651083,2.49427
0.5153,0.302316,1.57268,0.651185,2.49417
0.5154,0.302356,1.57268,0.651286,2.49407
0.5155,0.302396,1.57268,0.651388,2.49397
0.5156,0.302437,1.57268,0.651489,2.49387
0.5157,0.302477,1.57268,0.65159,2.49377
0.5158,0.302517,1.57268,0.651692,2.49367
0.5159,0.302558,1.57268,0.651793,2.49356
0.516,0.302598,1.57268,0.651894,2.49346
0.5161,0.302638,1.57268,0.651995,2.49336
0.5162,0.302679,1.57268,0.652097,2.49326
0.5163,0.302719,1.57268,0.652198,2.49316
0.5164,0.302759,1.57268,0.652299,2.49306
0.5165,0.3028,1.57268,0.6524,2.49295
0.5166,0.30284,1.57268,0.652501,2.49285
0.5167,0.30288,1.57268,0.652602,2.49275
0.5168,0.302921,1.57268,0.652703,2.49265
0.5169,0.302961,1.57268,0.652804,2.49255
0.517,0.303002,1.57268,0.652906,2.49245
0.5171,0.303042,1.57267,0.653006,2.49234
0.5172,0.303082,1.57267,0.653107,2.49224
0.5173,0.303123,1.57267,0.653208,2.49214
0.5174,0.303163,1.57267,0.653309,2.49204
0.5175,0.303203,1.57267,0.65341,2.49193
0.5176,0.303244,1.57267,0.653511,2.49183
0.5177,0.303284,1.57267,0.653612,2.49173
0.5178,0.303325,1.57267,0.653713,2.49163
0.5179,0.303365,1.57267,0.653814,2.49153
0.518,0.303405,1.57267,0.653914,2.49142
0.5181,0.303446,1.57267,0.654015,2.49132
0.5182,0.303486,1.57267,0.654116,2.49122
0.5183,0.303526,1.57267,0.654216,2.49112
0.5184,0.303567,1.57267,0.654317,2.49101
0.5185,0.303607,1.57266,0.654418,2.49091
0.5186,0.303647,1.57266,0.654518,2.49081
0.5187,0.303688,1.57266,0.654619,2.49071
0.5188,0.303728,1.57266,0.654719,2.4906
0.5189,0.303768,1.57266,0.65482,2.4905
0.519,0.303809,1.57266,0.65492,2.4904
0.5191,0.303849,1.57266,0.65502,2.49029
0.5192,0.303889,1.57266,0.655121,2.49019
0.5193,0.30393,1.57266,0.655221,2.49009
0.5194,0.30397,1.57265,0.655321,2.48999
0.5195,0.30401,1.57265,0.655421,2.48988
0.5196,0.304051,1.57265,0.655522,2.48978
0.5197,0.304091,1.57265,0.655622,2.48968
0.5198,0.304131,1.57265,0.655722,2.48957
0.5199,0.304172,1.57265,0.655822,2.48947
0.52,0.304212,1.57265,0.655922,2.48937
0.5201,0.304252,1.57264,0.656022,2.48927
0.5202,0.304292,1.57264,0.656122,2.48916
0.5203,0.304333,1.57264,0.656222,2.48906
0.5204,0.304373,1.57264,0.656322,2.48896
0.5205,0.304413,1.57264,0.656422,2.48885
0.5206,0.304454,1.57264,0.656521,2.48875
0.5207,0.304494,1.57263,0.656621,2.48865
0.5208,0.304534,1.57263,0.656721,2.48854
0.5209,0.304574,1.57263,0.656821,2.48844
0.521,0.304614,1.57263,0.65692,2.48834
0.5211,0.304655,1.57263,0.65702,2.48823
0.5212,0.304695,1.57263,0.657119,2.48813
0.5213,0.304735,1.57262,0.657219,2.48803
0.5214,0.304775,1.57262,0.657318,2.48792
0.5215,0.304815,1.57262,0.657418,2.48782
0.5216,0.304855,1.57262,0.657517,2.48772
0.5217,0.304896,1.57262,0.657616,2.48761
0.5218,0.304936,1.57261,0.657716,2.48751
0.5219,0.304976,1.57261,0.657815,2.48741
0.522,0.305016,1.57261,0.657914,2.4873
0.5221,0.305056,1.57261,0.658013,2.4872
0.5222,0.305096,1.57261,0.658112,2.4871
0.5223,0.305136,1.5726,0.658211,2.48699
0.5224,0.305176,1.5726,0.65831,2.48689
0.5225,0.305216,1.5726,0.658409,2.48679
0.5226,0.305256,1.5726,0.658508,2.48668
0.5227,0.305296,1.57259,0.658607,2.48658
0.5228,0.305336,1.57259,0.658705,2.48648
0.5229,0.305376,1.57259,0.658804,2.48637
0.523,0.305416,1.57259,0.658903,2.48627
0.5231,0.305456,1.57258,0.659001,2.48617
0.5232,0.305496,1.57258,0.6591,2.48606
0.5233,0.305536,1.57258,0.659198,2.48596
0.5234,0.305576,1.57258,0.659297,2.48586
0.5235,0.305616,1.57257,0.659395,2.48575
0.5236,0.305656,1.57257,0.659494,2.48565
0.5237,0.305696,1.57257,0.659592,2.48555
0.5238,0.305736,1.57257,0.65969,2.48544
0.5239,0.305776,1.57256,0.659788,2.48534
0.524,0.305816,1.57256,0.659886,2.48524
0.5241,0.305856,1.57256,0.659984,2.48513
0.5242,0.305895,1.57256,0.660082,2.48503
0.5243,0.305935,1.57255,0.66018,2.48493
0.5244,0.305975,1.57255,0.660278,2.48482
0.5245,0.306015,1.57255,0.660376,2.48472
0.5246,0.306054,1.57255,0.660474,2.48462
0.5247,0.306094,1.57254,0.660571,2.48451
0.5248,0.306134,1.57254,0.660669,2.48441
0.5249,0.306174,1.57254,0.660767,2.48431
0.525,0.306213,1.57253,0.660864,2.4842
0.5251,0.306253,1.57253,0.660962,2.4841
0.5252,0.306293,1.57253,0.661059,2.484
0.5253,0.306332,1.57253,0.661156,2.48389
0.5254,0.306372,1.57252,0.661254,2.48379
0.5255,0.306411,1.57252,0.661351,2.48369
0.5256,0.306451,1.57252,0.661448,2.48358
0.5257,0.306491,1.57251,0.661545,2.48348
0.5258,0.30653,1.57251,0.661642,2.48338
0.5259,0.30657,1.57251,0.661739,2.48327
0.526,0.306609,1.5725,0.661836,2.48317
0.5261,0.306649,1.5725,0.661933,2.48307
0.5262,0.306688,1.5725,0.662029,2.48297
0.5263,0.306728,1.57249,0.662126,2.48286
0.5264,0.306767,1.57249,0.662223,2.48276
0.5265,0.306806,1.57249,0.662319,2.48266
0.5266,0.306846,1.57248,0.662416,2.48255
0.5267,0.306885,1.57248,0.662512,2.48245
0.5268,0.306924,1.57248,0.662609,2.48235
0.5269,0.306964,1.57247,0.662705,2.48224
0.527,0.307003,1.57247,0.662801,2.48214
0.5271,0.307042,1.57247,0.662897,2.48204
0.5272,0.307081,1.57246,0.662993,2.48194
0.5273,0.307121,1.57246,0.663089,2.48183
0.5274,0.30716,1.57246,0.663185,2.48173
0.5275,0.307199,1.57245,0.663281,2.48163
0.5276,0.307238,1.57245,0.663377,2.48152
0.5277,0.307277,1.57245,0.663473,2.48142
0.5278,0.307317,1.57244,0.663568,2.48132
0.5279,0.307356,1.57244,0.663664,2.48122
0.528,0.307395,1.57244,0.663759,2.48111
0.5281,0.307434,1.57243,0.663855,2.48101
0.5282,0.307473,1.57243,0.66395,2.48091
0.5283,0.307512,1.57243,0.664045,2.48081
0.5284,0.307551,1.57242,0.664141,2.4807
0.5285,0.30759,1.57242,0.664236,2.4806
0.5286,0.307629,1.57242,0.664331,2.4805
0.5287,0.307667,1.57241,0.664426,2.4804
0.5288,0.307706,1.57241,0.664521,2.4803
0.5289,0.307745,1.5724,0.664616,2.48019
0.529,0.307784,1.5724,0.66471,2.48009
0.5291,0.307823,1.5724,0.664805,2.47999
0.5292,0.307861,1.57239,0.6649,2.47989
0.5293,0.3079,1.57239,0.664994,2.47978
0.5294,0.307939,1.57239,0.665089,2.47968
0.5295,0.307977,1.57238,0.665183,2.47958
0.5296,0.308016,1.57238,0.665277,2.47948
0.5297,0.308055,1.57237,0.665372,2.47938
0.5298,0.308093,1.57237,0.665466,2.47928
0.5299,0.308132,1.57237,0.66556,2.47917
0.53,0.30817,1.57236,0.665654,2.47907
0.5301,0.308209,1.57236,0.665748,2.47897
0.5302,0.308247,1.57236,0.665842,2.47887
0.5303,0.308286,1.57235,0.665935,2.47877
0.5304,0.308324,1.57235,0.666029,2.47867
0.5305,0.308363,1.57234,0.666123,2.47856
0.5306,0.308401,1.57234,0.666216,2.47846
0.5307,0.308439,1.57234,0.66631,2.47836
0.5308,0.308478,1.57233,0.666403,2.47826
0.5309,0.308516,1.57233,0.666496,2.47816
0.531,0.308554,1.57232,0.66659,2.47806
0.5311,0.308592,1.57232,0.666683,2.47796
0.5312,0.30863,1.57232,0.666776,2.47786
0.5313,0.308669,1.57231,0.666869,2.47775
0.5314,0.308707,1.57231,0.666961,2.47765
0.5315,0.308745,1.5723,0.667054,2.47755
0.5316,0.308783,1.5723,0.667147,2.47745
0.5317,0.308821,1.5723,0.66724,2.47735
0.5318,0.308859,1.57229,0.667332,2.47725
0.5319,0.308897,1.57229,0.667424,2.47715
0.532,0.308935,1.57228,0.667517,2.47705
0.5321,0.308973,1.57228,0.667609,2.47695
0.5322,0.30901,1.57228,0.667701,2.47685
0.5323,0.309048,1.57227,0.667793,2.47675
0.5324,0.309086,1.57227,0.667885,2.47665
0.5325,0.309124,1.57226,0.667977,2.47655
0.5326,0.309161,1.57226,0.668069,2.47645
0.5327,0.309199,1.57225,0.668161,2.47635
0.5328,0.309237,1.57225,0.668253,2.47625
0.5329,0.309274,1.57225,0.668344,2.47615
0.533,0.309312,1.57224,0.668436,2.47605
0.5331,0.30935,1.57224,0.668527,2.47595
0.5332,0.309387,1.57223,0.668618,2.47585
0.5333,0.309424,1.57223,0.668709,2.47575
0.5334,0.309462,1.57223,0.668801,2.47565
0.5335,0.309499,1.57222,0.668892,2.47555
0.5336,0.309537,1.57222,0.668983,2.47545
0.5337,0.309574,1.57221,0.669073,2.47535
0.5338,0.309611,1.57221,0.669164,2.47525
0.5339,0.309649,1.5722,0.669255,2.47515
0.534,0.309686,1.5722,0.669345,2.47505
0.5341,0.309723,1.5722,0.669436,2.47496
0.5342,0.30976,1.57219,0.669526,2.47486
0.5343,0.309797,1.57219,0.669617,2.47476
0.5344,0.309834,1.57218,0.669707,2.47466
0.5345,0.309871,1.57218,0.669797,2.47456
0.5346,0.309908,1.57217,0.669887,2.47446
0.5347,0.309945,1.57217,0.669977,2.47436
0.5348,0.309982,1.57217,0.670067,2.47426
0.5349,0.310019,1.57216,0.670156,2.47417
0.535,0.310056,1.57216,0.670246,2.47407
0.5351,0.310093,1.57215,0.670336,2.47397
0.5352,0.310129,1.57215,0.670425,2.47387
0.5353,0.310166,1.57214,0.670514,2.47377
0.5354,0.310203,1.57214,0.670604,2.47368
0.5355,0.310239,1.57214,0.670693,2.47358
0.5356,0.310276,1.57213,0.670782,2.47348
0.5357,0.310313,1.57213,0.670871,2.47338
0.5358,0.310349,1.57212,0.67096,2.47329
0.5359,0.310386,1.57212,0.671049,2.47319
0.536,0.310422,1.57211,0.671137,2.47309
0.5361,0.310458,1.57211,0.671226,2.47299
0.5362,0.310495,1.57211,0.671314,2.4729
0.5363,0.310531,1.5721,0.671403,2.4728
0.5364,0.310567,1.5721,0.671491,2.4727
0.5365,0.310604,1.57209,0.671579,2.47261
0.5366,0.31064,1.57209,0.671667,2.47251
0.5367,0.310676,1.57208,0.671755,2.47241
0.5368,0.310712,1.57208,0.671843,2.47232
0.5369,0.310748,1.57208,0.671931,2.47222
0.537,0.310784,1.57207,0.672019,2.47212
0.5371,0.31082,1.57207,0.672106,2.47203
0.5372,0.310856,1.57206,0.672194,2.47193
0.5373,0.310892,1.57206,0.672281,2.47184
0.5374,0.310928,1.57205,0.672368,2.47174
0.5375,0.310964,1.57205,0.672455,2.47164
0.5376,0.311,1.57205,0.672543,2.47155
0.5377,0.311035,1.57204,0.672629,2.47145
0.5378,0.311071,1.57204,0.672716,2.47136
0.5379,0.311107,1.57203,0.672803,2.47126
0.538,0.311142,1.57203,0.67289,2.47117
0.5381,0.311178,1.57202,0.672976,2.47107
0.5382,0.311213,1.57202,0.673063,2.47098
0.5383,0.311249,1.57202,0.673149,2.47088
0.5384,0.311284,1.57201,0.673235,2.47079
0.5385,0.311319,1.57201,0.673322,2.47069
0.5386,0.311355,1.572,0.673408,2.4706
0.5387,0.31139,1.572,0.673494,2.4705
0.5388,0.311425,1.57199,0.673579,2.47041
0.5389,0.31146,1.57199,0.673665,2.47032
0.539,0.311496,1.57199,0.673751,2.47022
0.5391,0.311531,1.57198,0.673836,2.47013
0.5392,0.311566,1.57198,0.673922,2.47003
0.5393,0.311601,1.57197,0.674007,2.46994
0.5394,0.311636,1.57197,0.674092,2.46985
0.5395,0.311671,1.57197,0.674177,2.46975
0.5396,0.311705,1.57196,0.674262,2.46966
0.5397,0.31174,1.57196,0.674347,2.46957
0.5398,0.311775,1.57195,0.674432,2.46947
0.5399,0.31181,1.57195,0.674517,2.46938
0.54,0.311844,1.57194,0.674601,2.46929
0.5401,0.311879,1.57194,0.674686,2.4692
0.5402,0.311914,1.57194,0.67477,2.4691
0.5403,0.311948,1.57193,0.674854,2.46901
0.5404,0.311983,1.57193,0.674938,2.46892
0.5405,0.312017,1.57192,0.675022,2.46883
0.5406,0.312051,1.57192,0.675106,2.46873
0.5407,0.312086,1.57192,0.67519,2.46864
0.5408,0.31212,1.57191,0.675274,2.46855
0.5409,0.312154,1.57191,0.675357,2.46846
0.541,0.312188,1.5719,0.675441,2.46837
0.5411,0.312223,1.5719,0.675524,2.46828
0.5412,0.312257,1.5719,0.675608,2.46818
0.5413,0.312291,1.57189,0.675691,2.46809
0.5414,0.312325,1.57189,0.675774,2.468
0.5415,0.312359,1.57188,0.675857,2.46791
0.5416,0.312393,1.57188,0.67594,2.46782
0.5417,0.312426,1.57188,0.676022,2.46773
0.5418,0.31246,1.57187,0.676105,2.46764
0.5419,0.312494,1.57187,0.676187,2.46755
0.542,0.312528,1.57186,0.67627,2.46746
0.5421,0.312561,1.57186,0.676352,2.46737
0.5422,0.312595,1.57186,0.676434,2.46728
